Model,default-0,default-1,default-2,default-3,rationale-0,rationale-1,rationale-2,task-info-0,task-info-1,task-info-2,binary,checklist,confidence
EDT-Former,51.22,54.76,50.00,57.14,48.89,36.11,36.11,50.85,46.81,44.74,53.12,68.00,53.33
