Model,default-0,default-1,default-2,default-3,rationale-0,rationale-1,rationale-2,task-info-0,task-info-1,task-info-2,binary,checklist,confidence
EDT-Former,83.02,80.65,81.82,77.55,75.68,81.03,73.68,81.94,84.29,78.00,63.89,74.67,45.45
