Model,default-0,default-1,default-2,default-3,rationale-0,rationale-1,rationale-2,task-info-0,task-info-1,task-info-2,binary,checklist,confidence
EDT-Former,42.39,39.24,40.00,43.48,38.30,35.48,46.03,25.00,38.36,40.48,39.02,37.38,57.33
