Model,default-0,default-1,default-2,default-3,rationale-0,rationale-1,rationale-2,task-info-0,task-info-1,task-info-2,binary,checklist,confidence
EDT-Former,56.25,59.12,54.61,53.66,58.06,54.69,63.49,63.70,58.02,59.44,48.15,57.41,56.90
